-223,-57,-226,11,-16,1010,700,-280,-280,29,-71,1003,479608
-232,-58,-238,11,-16,1010,700,-280,-280,29,-71,1003,479614
-232,-58,-238,10,-17,1010,700,-280,-280,29,-69,1002,479620
-232,-54,-226,10,-17,1010,700,-280,-280,29,-69,1001,479626
-232,-55,-235,11,-17,1010,700,-280,-280,30,-67,1001,479632
-235,-55,-235,10,-17,1011,700,-280,-210,29,-69,997,479638
-234,-61,-232,10,-17,1011,700,-280,-210,29,-69,997,479644
-234,-61,-232,10,-17,1011,700,-280,-280,30,-68,1000,479650
-219,-54,-232,10,-17,1010,630,-280,-280,30,-68,1000,479656
-219,-54,-228,10,-17,1010,630,-280,-280,30,-69,1000,479662
-232,-58,-228,7,-18,982,630,-280,-210,40,-55,1040,479668
-229,-52,-232,7,-18,982,630,-280,-210,40,-55,1040,479674
-229,-52,-232,29,-20,1064,630,-630,-350,21,-73,971,479680
-225,-58,-237,-8,-1,981,700,70,-70,21,-73,990,479686
-225,-58,-234,-8,-1,981,700,70,-70,14,-83,990,479692
-225,-57,-234,12,-29,1017,700,-210,-210,42,-61,1004,479698
-226,-57,-240,12,-29,1017,700,-420,-420,42,-61,1004,479704
-226,-57,-240,18,-31,1013,700,-420,-420,45,-62,1006,479710
-226,-48,-238,1,-6,1001,700,-280,-140,45,-62,995,479716
-226,-48,-232,1,-6,1001,700,-280,-140,25,-79,995,479722
-229,-57,-232,12,-10,1009,700,-280,-210,21,-72,997,479728
-226,-60,-238,20,-19,1015,700,-350,-350,21,-72,997,479734
-226,-60,-238,20,-19,1015,700,-350,-350,27,-61,1001,479740
-226,-57,-240,8,-15,1011,700,-210,-280,27,-61,996,479746
-226,-57,-238,8,-15,1011,700,-210,-280,26,-65,996,479752
-234,-60,-238,6,-18,1007,700,-280,-280,23,-73,997,479758
-225,-55,-229,11,-24,1010,700,-350,-280,23,-73,997,479764
-225,-55,-229,11,-24,1010,700,-350,-280,30,-71,1002,479770
-226,-46,-229,11,-20,1011,700,-350,-210,30,-67,1002,479776
-226,-46,-238,11,-20,1010,700,-280,-280,35,-67,1002,479782
-225,-49,-238,10,-13,1010,700,-280,-280,31,-71,1001,479788
-231,-61,-231,13,-15,1011,700,-280,-280,31,-71,1001,479794
-231,-61,-231,13,-15,1011,700,-280,-280,30,-69,1006,479800
-234,-63,-231,12,-15,1012,700,-280,-280,30,-68,998,479806
-234,-63,-229,11,-16,1010,700,-280,-280,30,-68,998,479812
-238,-55,-229,11,-16,1010,700,-280,-280,31,-69,1002,479818
-231,-55,-237,11,-18,1010,770,-280,-210,31,-69,1002,479824
-231,-55,-237,11,-18,1010,770,-280,-210,29,-70,1003,479830
-232,-54,-235,10,-17,1010,630,-280,-210,29,-71,1002,479836
-232,-54,-241,11,-18,1010,630,-280,-210,29,-71,1002,479842
-234,-54,-241,11,-18,1010,630,-280,-210,29,-71,1001,479848
-229,-61,-232,11,-17,1010,700,-350,-210,29,-71,1001,479854
-229,-61,-232,11,-17,1009,700,-280,-280,29,-69,1002,479860
-220,-58,-231,9,-17,1009,700,-280,-280,29,-71,999,479866
-220,-58,-229,10,-18,1010,700,-280,-280,29,-71,999,479872
-226,-55,-229,10,-18,1010,700,-280,-280,26,-68,1000,479878
-234,-54,-228,12,-17,1010,700,-350,-280,26,-68,1000,479884
-234,-54,-228,10,-17,1010,630,-280,-210,30,-69,1002,479890
-222,-48,-225,10,-17,1010,630,-280,-210,30,-71,1000,479896
-222,-48,-231,11,-16,1010,630,-210,-210,30,-71,1000,479902
-238,-55,-231,11,-16,1010,630,-280,-140,30,-69,1000,479908
-232,-58,-243,10,-16,1010,630,-280,-140,30,-69,1000,479914
-232,-58,-243,10,-17,1010,630,-280,-210,30,-67,1002,479920
-225,-55,-244,10,-17,1010,630,-280,-210,31,-70,1005,479926
-225,-55,-244,11,-17,1010,630,-280,-210,31,-70,1005,479932
-228,-57,-235,11,-17,1010,700,-280,-210,30,-70,1004,479938
-235,-54,-223,11,-17,1010,700,-280,-210,30,-70,1004,479944
-235,-54,-223,11,-17,1011,630,-280,-210,29,-69,1001,479950
-225,-58,-234,11,-17,1011,630,-280,-210,29,-69,997,479956
-225,-58,-234,10,-17,1010,700,-280,-280,29,-69,997,479962
-222,-54,-229,-5,-12,981,560,-630,-280,44,-71,1086,479968
-228,-63,-229,-5,-12,981,560,-630,-280,44,-71,1086,479974
-228,-63,-229,31,-37,1032,770,0,-280,36,-50,929,479980
-228,-63,-231,31,-37,1032,700,-280,-280,2,-81,1002,479986
-228,-63,-231,15,-10,1024,700,-280,-280,2,-81,1002,479992
-234,-52,-241,-2,3,995,770,-280,-210,22,-74,1008,479998
-229,-60,-229,-2,3,995,770,-280,-210,22,-74,1008,480004
-229,-60,-229,17,-27,1013,700,-350,-210,51,-57,981,480010
-232,-46,-232,9,-29,1019,700,-210,-280,34,-75,999,480016
-232,-46,-232,9,-29,1019,700,-210,-280,34,-75,999,480022
-231,-54,-237,2,-14,1009,700,-280,-280,25,-78,1015,480028
-223,-49,-232,2,-14,1009,700,-280,-280,25,-78,1015,480034
-223,-49,-232,13,-15,1007,770,-350,-280,30,-66,999,480040
-229,-52,-231,16,-14,1011,700,-280,-280,28,-62,998,480046
-229,-52,-231,16,-14,1011,700,-280,-280,28,-62,998,480052
-226,-54,-231,13,-12,1014,700,-280,-280,22,-70,1000,480058
-226,-51,-241,13,-12,1010,700,-280,-210,22,-70,1000,480064
-226,-51,-241,9,-13,1010,700,-280,-210,27,-70,1004,480070
-231,-54,-231,10,-20,1009,700,-280,-280,32,-67,1001,480076
-231,-54,-231,10,-20,1009,700,-280,-280,32,-67,1001,480082
-226,-51,-231,10,-20,1009,700,-280,-280,30,-71,1003,480088
-234,-55,-237,9,-19,1010,700,-210,-350,30,-71,1003,480095
-234,-55,-237,9,-19,1010,700,-210,-350,32,-69,1005,480101
-231,-49,-229,10,-18,1011,700,-280,-280,31,-70,1000,480107
-231,-49,-229,10,-18,1011,700,-280,-280,31,-70,1000,480113
-226,-60,-229,11,-18,1010,630,-280,-280,30,-70,999,480119
-234,-52,-226,11,-16,1010,630,-280,-210,30,-70,999,480125
-234,-52,-226,11,-16,1010,630,-280,-210,31,-68,1004,480131
-226,-58,-228,10,-15,1010,700,-280,-280,29,-70,999,480137
-226,-58,-228,10,-16,1010,700,-280,-210,29,-70,999,480143
-222,-55,-238,11,-16,1010,700,-280,-210,30,-67,999,480149
-229,-55,-238,10,-17,1011,700,-280,-210,30,-67,999,480155
-229,-55,-238,10,-17,1011,700,-280,-210,30,-69,1003,480161
-223,-51,-237,12,-17,1010,700,-280,-280,29,-69,1005,480167
-223,-51,-237,11,-17,1010,630,-280,-210,29,-69,1005,480173
-228,-54,-235,11,-17,1010,630,-280,-210,29,-70,1001,480179
-222,-55,-238,9,-17,1010,700,-280,-210,29,-70,1001,480185
-222,-55,-238,9,-17,1010,630,-280,-280,28,-68,1006,480191
-225,-55,-222,10,-18,1010,630,-280,-280,29,-68,1001,480197
-225,-55,-222,11,-18,1011,700,-280,-210,29,-68,1001,480203
-222,-54,-243,11,-18,1011,700,-280,-210,29,-69,1005,480209
-225,-55,-235,11,-17,1010,700,-280,-210,29,-69,1005,480215
-225,-55,-235,10,-17,1010,700,-350,-210,28,-70,1000,480221
-237,-57,-226,10,-17,1010,700,-350,-210,28,-67,998,480227
-237,-57,-226,10,-17,1009,700,-280,-280,28,-67,998,480233
-232,-52,-234,10,-17,1009,700,-280,-280,29,-69,999,480239
-222,-60,-232,11,-17,1010,700,-350,-280,29,-69,999,480245
-222,-60,-232,11,-17,1010,700,-280,-210,30,-69,1001,480251
-225,-60,-234,11,-17,1010,700,-280,-210,29,-71,1004,480257
-225,-60,-234,11,-17,1010,700,-280,-210,29,-71,1004,480263
-225,-55,-235,11,-17,1010,700,-280,-280,29,-62,950,480269
-225,-54,-228,9,-17,989,700,-280,-280,29,-62,950,480275
-225,-54,-228,25,-17,1076,560,-630,-420,11,-100,1036,480281
-217,-58,-229,25,-17,1076,560,-630,-420,52,-51,1005,480287
-217,-58,-229,-9,-2,964,700,70,0,52,-51,1005,480293
-231,-52,-231,17,-37,1017,700,-280,-210,42,-56,993,480299
-225,-60,-232,17,-37,1017,700,-280,-210,42,-56,993,480305
-225,-60,-232,15,-28,1015,770,-350,-420,7,-84,996,480311
-222,-51,-232,15,-28,1015,770,-350,-420,22,-62,1006,480317
-222,-51,-232,1,0,1000,700,-210,-140,22,-62,1006,480323
-225,-49,-235,17,-13,1008,700,-280,-280,39,-57,1005,480329
-220,-51,-226,17,-13,1008,700,-280,-280,39,-57,1005,480335
-220,-51,-226,17,-21,1014,630,-350,-280,31,-74,996,480341
-235,-55,-232,17,-21,1014,700,-210,-280,32,-78,1005,480347
-235,-55,-232,6,-16,1011,700,-210,-280,32,-78,1005,480353
-225,-60,-229,5,-20,1006,630,-280,-210,35,-70,1008,480359
-229,-55,-240,5,-20,1006,630,-280,-210,35,-70,1008,480365
-229,-55,-240,11,-23,1010,700,-350,-210,34,-67,1002,480371
-232,-52,-234,11,-18,1012,770,-280,-210,27,-67,1000,480377
-232,-52,-234,11,-18,1012,770,-280,-210,27,-67,1000,480383
-226,-61,-223,10,-13,1011,700,-350,-210,27,-67,1000,480389
-229,-61,-232,10,-13,1011,700,-350,-210,27,-67,1000,480395
-229,-61,-232,12,-15,1011,700,-280,-210,29,-69,1002,480401
-219,-55,-232,11,-15,1011,700,-280,-280,29,-68,996,480407
-219,-55,-232,11,-15,1011,700,-280,-280,29,-68,996,480413
-225,-58,-228,9,-16,1009,700,-280,-210,28,-71,999,480419
-229,-54,-223,9,-18,1010,700,-350,-210,28,-71,999,480425
-229,-54,-223,11,-18,1010,700,-350,-210,29,-69,1003,480431
-231,-54,-234,10,-18,1010,630,-350,-210,29,-70,1001,480437
-231,-54,-234,10,-18,1010,630,-350,-210,29,-70,1001,480443
-226,-60,-229,11,-18,1010,630,-280,-210,31,-71,999,480449
-223,-51,-237,11,-17,1011,700,-350,-280,31,-71,999,480455
-223,-51,-237,11,-17,1011,700,-350,-280,30,-70,1001,480461
-231,-64,-234,8,-17,1010,630,-280,-280,28,-68,1002,480467
-231,-64,-234,8,-17,1010,630,-280,-210,28,-68,1002,480473
-232,-60,-232,10,-17,1010,630,-280,-210,30,-69,997,480479
-231,-58,-234,11,-16,1010,700,-280,-210,30,-69,997,480485
-231,-58,-234,11,-16,1010,700,-280,-210,30,-70,999,480491
-225,-46,-234,11,-17,1011,700,-280,-280,29,-68,1002,480497
-225,-46,-234,11,-16,1011,630,-280,-280,29,-68,1002,480503
-229,-51,-228,11,-16,1011,630,-280,-280,29,-68,1001,480509
-226,-58,-235,11,-16,1010,630,-280,-210,29,-68,1001,480515
-226,-58,-235,11,-16,1010,630,-280,-210,30,-68,1001,480521
-225,-61,-235,11,-17,1011,630,-280,-280,30,-70,1004,480527
-225,-61,-235,11,-16,1011,700,-280,-210,30,-70,1004,480533
-232,-58,-228,11,-16,1011,700,-280,-210,30,-70,1005,480539
-226,-60,-229,11,-17,1010,700,-280,-280,30,-70,1005,480545
-226,-60,-229,11,-17,1010,700,-280,-280,30,-69,998,480551
-228,-58,-231,11,-16,1011,700,-280,-280,29,-70,1003,480557
-228,-58,-231,11,-17,1010,700,-280,-280,29,-70,1003,480563
-223,-57,-234,11,-17,1010,700,-280,-280,39,-50,1019,480569
-228,-52,-232,-3,-10,1009,630,-770,-280,39,-50,1019,480575
-228,-52,-232,26,-34,1013,840,140,-280,13,-83,995,480581
-228,-49,-229,26,-34,1013,840,140,-280,21,-81,990,480587
-228,-49,-229,18,-18,1014,770,-420,-420,21,-81,990,480593
-223,-55,-237,18,-18,1014,770,-420,-420,50,-56,1000,480599
-225,-57,-229,-2,6,998,770,-210,-140,50,-56,1000,480605
-225,-57,-229,18,-21,1018,700,-350,-210,39,-70,1017,480611
-225,-60,-235,18,-21,1018,700,-350,-210,22,-79,998,480617
-225,-60,-235,13,-29,1017,700,-280,-350,22,-79,998,480623
-222,-51,-229,13,-29,1017,700,-280,-210,23,-64,992,480629
-226,-55,-226,1,-16,1007,700,-280,-210,23,-64,992,480635
-226,-55,-226,9,-20,1007,700,-210,-280,25,-61,1002,480641
-220,-45,-241,9,-20,1007,700,-210,-280,27,-70,1003,480647
-220,-45,-241,16,-18,1012,700,-280,-280,27,-70,1003,480653
-229,-61,-232,14,-11,1013,700,-350,-280,25,-75,998,480659
-226,-57,-238,14,-11,1013,700,-350,-280,25,-75,998,480665
-226,-57,-238,9,-12,1009,700,-280,-210,34,-71,997,480671
-228,-54,-229,9,-12,1009,700,-280,-210,37,-69,1004,480677
-228,-54,-229,11,-19,1009,700,-280,-210,37,-69,1004,480683
-229,-54,-232,10,-20,1010,700,-280,-210,32,-71,1002,480689
-219,-61,-225,10,-20,1010,700,-280,-210,32,-71,1002,480695
-219,-61,-225,9,-18,1010,700,-280,-280,31,-69,1004,480701
-222,-54,-234,9,-18,1009,700,-280,-280,30,-69,1000,480707
-222,-54,-234,9,-18,1009,700,-280,-280,30,-69,1000,480713
-228,-60,-231,11,-19,1012,700,-280,-210,30,-69,1001,480719
-231,-57,-235,11,-19,1012,700,-280,-210,30,-69,1001,480725
-231,-57,-235,11,-17,1010,700,-280,-210,30,-68,1002,480731
-231,-55,-229,10,-16,1009,770,-280,-210,29,-69,1002,480737
-231,-55,-229,10,-16,1009,770,-280,-210,29,-69,1002,480743
-226,-52,-231,12,-16,1010,700,-280,-210,29,-70,1001,480749
-225,-55,-228,12,-16,1010,700,-280,-210,29,-70,1001,480755
-225,-55,-228,10,-17,1010,700,-280,-210,30,-70,999,480761
-228,-57,-229,11,-16,1010,700,-280,-280,29,-70,1001,480767
-228,-57,-229,11,-16,1010,700,-280,-280,29,-70,1001,480773
-225,-54,-220,10,-17,1010,700,-280,-280,27,-69,1001,480779
-226,-57,-225,10,-17,1010,700,-280,-280,27,-69,1001,480785
-226,-57,-225,10,-17,1010,700,-280,-280,29,-69,998,480792
-231,-52,-232,11,-17,1010,700,-280,-210,28,-69,998,480798
-231,-52,-232,11,-17,1010,700,-280,-210,28,-69,998,480804
-225,-64,-228,11,-17,1010,700,-280,-210,30,-70,1001,480810
-229,-57,-225,10,-18,1011,700,-280,-210,30,-70,1001,480816
-229,-57,-225,10,-18,1011,700,-280,-210,28,-71,1002,480822
-231,-61,-235,10,-17,1010,700,-280,-280,29,-70,998,480828
-231,-61,-235,10,-17,1010,700,-280,-210,29,-70,998,480834
-229,-66,-229,10,-17,1011,700,-280,-210,30,-70,999,480840
-229,-55,-232,10,-18,1011,630,-280,-280,30,-70,999,480846
-229,-55,-232,10,-18,1011,630,-280,-280,30,-69,997,480852
-225,-64,-234,11,-17,1011,700,-280,-210,29,-68,1001,480858
-225,-64,-234,10,-17,1010,700,-280,-210,29,-68,1001,480864
-228,-52,-234,10,-17,1010,700,-280,-210,29,-68,997,480870
-225,-55,-234,10,-17,1008,630,-280,-210,29,-68,997,480876
-225,-55,-234,10,-17,1008,630,-280,-210,36,-51,1003,480882
-231,-58,-234,3,-8,1046,560,-630,-280,14,-83,1000,480888
-231,-58,-234,13,-24,983,770,210,-210,14,-83,1000,480894
-225,-54,-235,13,-24,983,770,210,-210,24,-79,993,480900
-225,-66,-231,22,-32,1008,630,-490,-350,24,-79,993,480906
-225,-66,-231,22,-32,1008,630,-280,-210,48,-56,999,480912
-231,-54,-225,2,-3,1005,630,-280,-210,36,-71,1016,480918
-231,-54,-225,12,-8,1015,700,-210,-140,36,-71,1016,480924
-229,-52,-241,12,-8,1015,700,-210,-140,21,-79,1004,480930
-229,-55,-232,17,-25,1011,700,-350,-280,21,-79,1004,480936
-229,-55,-232,6,-21,1006,700,-350,-280,24,-64,992,480942
-225,-54,-234,6,-21,1006,700,-350,-280,26,-63,998,480948
-225,-54,-234,5,-20,1009,700,-210,-210,26,-63,998,480954
-229,-55,-234,5,-20,1009,700,-210,-210,26,-68,996,480960
-219,-55,-237,12,-20,1011,700,-280,-280,26,-68,996,480966
-219,-55,-237,14,-16,1012,630,-350,-210,27,-73,1001,480972
-229,-58,-241,14,-16,1012,630,-350,-210,33,-71,998,480978
-229,-58,-241,10,-11,1009,630,-280,-210,33,-71,998,480984
-229,-61,-232,10,-11,1009,700,-280,-210,33,-67,1004,480990
-229,-58,-223,10,-15,1010,700,-280,-210,33,-67,1004,480996
-229,-58,-223,12,-17,1010,700,-350,-210,31,-70,999,481002
-219,-52,-232,12,-17,1010,700,-350,-210,32,-68,1002,481008
-219,-52,-232,10,-17,1009,700,-280,-210,32,-68,1002,481014
-225,-52,-228,9,-18,1010,630,-280,-280,30,-69,1001,481020
-226,-48,-232,9,-18,1010,630,-280,-280,30,-69,1001,481026
-226,-48,-232,11,-20,1011,700,-280,-210,30,-69,1000,481032
-216,-54,-235,11,-20,1011,700,-280,-280,29,-69,1002,481038
-216,-54,-235,11,-18,1010,700,-280,-280,29,-69,1002,481044
-226,-64,-228,10,-17,1010,700,-280,-280,28,-69,1004,481050
-223,-58,-235,10,-17,1010,700,-280,-280,28,-69,1004,481056
-223,-58,-235,11,-18,1009,700,-280,-210,30,-69,1000,481062
-231,-54,-232,11,-18,1010,770,-280,-280,29,-69,1003,481068
-231,-54,-232,10,-17,1010,770,-280,-280,29,-69,1003,481074
-226,-54,-228,11,-17,1009,700,-350,-210,30,-69,998,481080
-231,-55,-234,11,-17,1009,700,-350,-210,30,-69,998,481086
-231,-55,-234,11,-16,1011,700,-280,-210,29,-70,1000,481092
-231,-57,-223,11,-17,1010,700,-280,-210,28,-68,1000,481098
-231,-57,-223,11,-17,1010,700,-280,-210,28,-68,1000,481104
-217,-55,-223,11,-16,1010,700,-280,-280,29,-69,1000,481110
-223,-49,-240,11,-16,1010,700,-280,-210,29,-69,1000,481116
-223,-49,-240,11,-17,1010,700,-280,-210,29,-69,997,481122
-229,-51,-225,11,-17,1011,630,-280,-210,30,-67,1000,481128
-229,-51,-225,11,-17,1011,630,-280,-210,30,-67,1000,481134
-219,-58,-232,10,-17,1011,700,-280,-210,29,-67,1001,481140
-222,-54,-228,10,-17,1010,770,-350,-210,29,-67,1001,481146
-222,-54,-228,10,-17,1010,770,-350,-210,30,-71,1001,481152
-231,-51,-225,10,-17,1010,700,-280,-280,29,-70,999,481158
-231,-51,-225,10,-17,1010,700,-280,-280,29,-70,999,481164
-234,-55,-226,10,-17,1010,700,-280,-280,29,-69,994,481170
-220,-55,-226,8,-18,988,700,-350,-280,29,-69,994,481176
-220,-55,-226,8,-18,988,700,-350,-280,38,-62,1037,481182
-226,-54,-232,24,-20,1061,560,-630,-350,29,-68,971,481188
-226,-54,-232,24,-20,1061,770,0,-70,29,-68,971,481194
-234,-60,-232,-4,-4,980,770,0,-70,14,-82,998,481200
-226,-61,-231,14,-27,1013,700,-210,-280,14,-82,998,481206
-226,-61,-231,14,-27,1013,700,-210,-280,34,-67,1005,481212
-226,-57,-229,16,-27,1014,700,-420,-350,43,-63,998,481218
-226,-57,-229,3,-8,1005,700,-210,-210,43,-63,998,481224
-223,-54,-226,3,-8,1005,700,-210,-210,28,-75,993,481230
-228,-58,-229,12,-14,1008,700,-210,-280,28,-75,993,481236
-228,-58,-229,12,-14,1008,700,-210,-280,24,-74,999,481242
-235,-54,-231,16,-20,1013,770,-280,-350,30,-65,1006,481248
-235,-54,-231,10,-16,1012,700,-280,-280,30,-65,1006,481254
-232,-54,-234,10,-16,1012,700,-280,-280,30,-66,998,481260
-217,-54,-231,7,-17,1008,700,-280,-210,30,-66,998,481266
-217,-54,-231,7,-17,1008,700,-350,-210,26,-72,1001,481272
-228,-57,-235,10,-19,1009,700,-350,-210,26,-71,1003,481278
-228,-57,-235,11,-19,1011,700,-280,-210,26,-71,1003,481284
-232,-55,-234,11,-19,1011,700,-280,-210,30,-69,998,481290
-231,-58,-231,11,-17,1011,700,-280,-210,30,-69,998,481296
-231,-58,-231,11,-17,1010,700,-280,-280,30,-69,1000,481302
-223,-58,-234,11,-17,1010,700,-280,-280,31,-69,1000,481308
-223,-58,-234,10,-17,1010,630,-280,-210,31,-69,1000,481314
-237,-54,-237,10,-17,1010,630,-280,-280,30,-69,1003,481320
-229,-54,-231,10,-16,1010,630,-280,-280,30,-69,1003,481326
-229,-54,-231,11,-16,1011,630,-280,-280,31,-70,1001,481332
-226,-57,-232,11,-16,1011,630,-280,-280,30,-66,999,481338
-226,-57,-232,10,-16,1010,700,-280,-280,30,-66,999,481344
-232,-55,-238,10,-16,1010,700,-280,-210,30,-71,999,481350
-229,-52,-228,10,-17,1010,700,-280,-210,30,-71,999,481356
-229,-52,-228,10,-17,1010,630,-280,-280,31,-70,999,481362
-220,-52,-231,10,-17,1010,630,-280,-280,29,-68,999,481368
-220,-52,-231,10,-17,1010,700,-280,-210,29,-68,999,481374
-229,-58,-235,11,-18,1011,700,-280,-280,29,-70,1004,481380
-226,-54,-229,11,-18,1011,700,-280,-280,29,-70,1004,481386
-226,-54,-229,11,-18,1010,700,-280,-280,29,-68,1002,481392
-228,-57,-238,11,-18,1010,700,-280,-280,27,-69,1000,481398
-228,-57,-238,10,-17,1010,700,-280,-280,27,-69,1000,481404
-219,-52,-232,11,-17,1010,700,-280,-210,30,-69,1000,481410
-226,-61,-234,11,-17,1010,700,-280,-210,30,-69,1000,481416
-226,-61,-234,11,-17,1009,700,-280,-210,29,-70,999,481422
-226,-58,-237,11,-17,1010,700,-280,-280,29,-69,999,481428
-226,-58,-237,10,-17,1010,700,-280,-280,29,-69,999,481434
-225,-54,-235,11,-18,1011,630,-280,-210,28,-69,1000,481440
-228,-57,-222,11,-18,1011,630,-280,-210,28,-69,1000,481446
-228,-57,-222,10,-16,1010,630,-280,-210,28,-70,1003,481452
-231,-57,-226,10,-16,1010,700,-280,-280,29,-71,1005,481458
-231,-57,-226,10,-16,1010,700,-280,-280,29,-71,1005,481464
-232,-55,-235,10,-16,1011,770,-280,-210,29,-70,999,481470
-232,-54,-229,10,-16,1011,700,-350,-280,29,-70,999,481476
-232,-54,-229,2,-17,964,700,-350,-280,43,-55,1072,481482
-232,-52,-235,37,-35,1053,700,-490,-420,29,-64,947,481488
-232,-52,-235,37,-35,1053,700,-490,-420,29,-64,947,481494
-223,-55,-229,-6,4,1007,770,-70,-140,1,-89,981,481500
-231,-60,-222,4,-12,1012,700,-140,-210,1,-89,981,481506
-231,-60,-222,4,-12,1012,700,-140,-210,38,-65,1010,481512
-229,-61,-232,24,-38,1010,700,-420,-420,51,-58,1004,481518
-229,-61,-232,24,-38,1010,700,-420,-420,51,-58,1004,481524
-226,-55,-229,0,-16,1006,630,-210,-210,25,-84,990,481530
-231,-49,-229,6,-8,1013,700,-210,-210,25,-84,990,481536
-231,-49,-229,6,-8,1013,700,-210,-210,20,-74,1006,481543
-225,-43,-226,22,-16,1014,630,-350,-280,30,-61,1003,481549
-225,-43,-226,22,-16,1014,700,-280,-210,30,-61,1003,481555
-231,-61,-238,13,-13,1011,700,-280,-210,27,-63,998,481561
-226,-48,-231,5,-14,1009,770,-280,-210,27,-63,998,481567
-226,-48,-231,5,-14,1009,770,-280,-210,21,-73,997,481573
-225,-48,-240,9,-22,1011,700,-280,-280,30,-70,1005,481579
-225,-48,-240,11,-22,1011,700,-280,-280,30,-70,1005,481585
-231,-58,-232,11,-22,1011,700,-280,-280,36,-68,1003,481591
-231,-57,-237,9,-16,1009,700,-280,-210,36,-68,1001,481597
-231,-57,-237,9,-16,1009,700,-280,-210,31,-74,1001,481603
-228,-55,-226,11,-17,1011,700,-280,-210,30,-71,1001,481609
-228,-55,-226,11,-17,1011,700,-280,-280,30,-71,1001,481615
-231,-57,-228,11,-17,1011,700,-280,-280,31,-67,998,481621
-228,-45,-237,10,-16,1009,630,-280,-210,31,-67,999,481627
-228,-45,-237,10,-16,1009,700,-280,-210,30,-68,999,481633
-232,-55,-237,10,-15,1009,700,-280,-210,30,-67,1002,481639
-232,-55,-237,9,-16,1010,700,-280,-280,30,-67,1002,481645
-226,-58,-229,9,-16,1010,700,-280,-280,29,-70,1003,481651
-228,-60,-226,11,-17,1011,630,-280,-210,29,-70,1001,481657
-228,-60,-226,11,-18,1010,630,-350,-280,28,-70,1001,481663
-217,-51,-232,11,-18,1010,630,-350,-280,30,-70,996,481669
-217,-51,-232,11,-18,1009,700,-350,-210,30,-70,996,481675
-222,-51,-238,11,-18,1009,700,-350,-280,30,-68,1001,481681
-232,-52,-235,10,-17,1009,700,-350,-280,30,-68,1000,481687
-232,-52,-235,10,-17,1010,700,-280,-210,28,-69,1000,481693
-226,-55,-231,10,-17,1010,700,-280,-210,29,-68,998,481699
-226,-55,-231,11,-17,1010,700,-280,-210,29,-68,998,481705
-237,-58,-229,11,-18,1011,700,-280,-280,29,-69,1000,481711
-222,-54,-240,11,-18,1011,700,-280,-280,29,-69,1000,481717
-222,-54,-240,11,-17,1010,630,-280,-280,28,-71,1000,481723
-231,-64,-226,11,-17,1010,630,-280,-280,30,-69,999,481729
-231,-64,-226,10,-17,1009,630,-280,-280,30,-69,999,481735
-219,-61,-232,10,-17,1009,700,-350,-280,28,-70,1000,481741
-231,-60,-232,10,-17,1009,700,-350,-280,28,-70,1003,481747
-231,-60,-232,11,-16,1011,630,-280,-210,28,-68,1003,481753
-222,-54,-231,11,-16,1011,630,-280,-280,30,-71,1005,481759
-222,-54,-231,11,-17,1011,630,-280,-280,30,-71,1005,481765
-223,-55,-241,10,-17,1011,700,-280,-280,30,-68,1002,481771
-223,-57,-231,10,-17,1011,700,-280,-280,30,-68,997,481777
-223,-57,-231,10,-17,1010,700,-280,-280,29,-68,997,481783
-225,-52,-235,11,-18,1010,700,-280,-210,30,-69,993,481789
